location_key;date;country_code;country_name;new_confirmed;new_deceased;cumulative_confirmed;cumulative_deceased;cumulative_vaccine_doses_administered;population;population_male;population_female;population_rural;population_urban;population_density;human_development_index;population_age_00_09;population_age_10_19;population_age_20_29;population_age_30_39;population_age_40_49;population_age_50_59;population_age_60_69;population_age_70_79;population_age_80_and_older;gdp_usd;gdp_per_capita_usd;latitude;longitude;area_sq_km;smoking_prevalence;diabetes_prevalence;infant_mortality_rate;nurses_per_1000;physicians_per_1000;average_temperature_celsius;minimum_temperature_celsius;maximum_temperature_celsius;rainfall_mm;relative_humidity;population_largest_city;area_rural_sq_km;area_urban_sq_km;life_expectancy;adult_male_mortality_rate;adult_female_mortality_rate;pollution_mortality_rate;comorbidity_mortality_rate;new_recovered;cumulative_recovered;nivel_recuperacion;mes;median_age
AR;2022-04-12;AR;Argentina;892,0;6,0;9067612,0;128701,0;33491687,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;13,69;8,32;21,18;0,56;73,87;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-04-01;4457455,11
AR;2022-04-13;AR;Argentina;996,0;5,0;9068608,0;128706,0;33498658,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;14,3;4,21;23,68;1,3;50,27;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-04-01;4457455,11
AR;2022-04-14;AR;Argentina;614,0;5,0;9069222,0;128711,0;33500371,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;15,87;5,13;24,82;0,0;50,53;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-04-01;4457455,11
AR;2022-04-15;AR;Argentina;380,0;3,0;9069602,0;128714,0;33501256,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;16,27;7,45;25,38;0,0;51,25;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-04-01;4457455,11
AR;2022-04-16;AR;Argentina;431,0;4,0;9070033,0;128718,0;33502631,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;16,4;8,44;24,68;0,11;55,44;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-04-01;4457455,11
AR;2022-04-17;AR;Argentina;361,0;5,0;9070394,0;128723,0;33503054,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;17,02;7,91;24,74;0,0;57,25;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-04-01;4457455,11
AR;2022-04-18;AR;Argentina;1415,0;0,0;9071809,0;128723,0;33510332,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;17,39;8,74;25,56;0,0;57,12;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-04-01;4457455,11
AR;2022-04-19;AR;Argentina;1179,0;5,0;9072988,0;128728,0;33518243,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;18,22;10,02;26,28;0,0;59,12;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-04-01;4457455,11
AR;2022-04-20;AR;Argentina;1163,0;7,0;9074151,0;128735,0;33526621,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;18,4;12,36;26,77;1,14;65,88;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-04-01;4457455,11
AR;2022-04-21;AR;Argentina;1117,0;6,0;9075268,0;128741,0;33534081,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;15,7;7,57;25,34;4,54;57,67;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-04-01;4457455,11
AR;2022-04-22;AR;Argentina;832,0;5,0;9076100,0;128746,0;33541137,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;15,44;9,51;23,23;0,82;64,88;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-04-01;4457455,11
AR;2022-04-23;AR;Argentina;577,0;2,0;9076677,0;128748,0;33543815,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;16,77;7,07;25,98;1,14;58,94;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-04-01;4457455,11
AR;2022-04-24;AR;Argentina;363,0;3,0;9077040,0;128751,0;33544755,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;20,39;9,75;29,25;0,0;56,72;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-04-01;4457455,11
AR;2022-04-25;AR;Argentina;1266,0;5,0;9078306,0;128756,0;33551251,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;20,46;11,88;29,85;0,0;50,02;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-04-01;4457455,11
AR;2022-04-26;AR;Argentina;1243,0;4,0;9079549,0;128760,0;33557633,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;20,8;10,93;29,7;0,0;61,55;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-04-01;4457455,11
AR;2022-04-27;AR;Argentina;1399,0;8,0;9080948,0;128768,0;33563766,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;16,35;8,1;28,54;3,27;44,02;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-04-01;4457455,11
AR;2022-04-28;AR;Argentina;1579,0;5,0;9082527,0;128773,0;33571206,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;12,02;6,05;21,84;0,11;43,65;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-04-01;4457455,11
AR;2022-04-29;AR;Argentina;1356,0;3,0;9083883,0;128776,0;33577705,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;10,22;2,3;18,51;0,0;48,47;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-04-01;4457455,11
AR;2022-04-30;AR;Argentina;815,0;4,0;9084698,0;128780,0;33579604,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;13,4;5,17;19,57;0,0;52,49;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-04-01;4457455,11
AR;2022-05-01;AR;Argentina;638,0;1,0;9085336,0;128781,0;33579658,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;12,92;3,34;21,65;0,0;54,1;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-05-01;4457455,11
AR;2022-05-02;AR;Argentina;2000,0;4,0;9087336,0;128785,0;33584807,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;12,76;4,36;21,55;0,0;58,94;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-05-01;4457455,11
AR;2022-05-03;AR;Argentina;2126,0;7,0;9089462,0;128792,0;33591148,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;12,49;2,45;21,12;0,0;57,51;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-05-01;4457455,11
AR;2022-05-04;AR;Argentina;2524,0;3,0;9091986,0;128795,0;33597918,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;14,52;4,37;24,19;0,0;49,27;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-05-01;4457455,11
AR;2022-05-05;AR;Argentina;3077,0;5,0;9095063,0;128800,0;33609272,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;15,7;5,62;25,14;0,0;49,19;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-05-01;4457455,11
AR;2022-05-06;AR;Argentina;3052,0;5,0;9098115,0;128805,0;33616763,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;15,83;5,3;25,52;0,0;53,54;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-05-01;4457455,11
AR;2022-05-07;AR;Argentina;2136,0;4,0;9100251,0;128809,0;33619344,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;16,33;6,68;25,51;0,0;58,62;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-05-01;4457455,11
AR;2022-05-08;AR;Argentina;1794,0;5,0;9102045,0;128814,0;33620438,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;17,9;9,28;25,88;0,0;63,09;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-05-01;4457455,11
AR;2022-05-09;AR;Argentina;5027,0;3,0;9107072,0;128817,0;33626486,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;17,43;9,21;25,76;0,0;65,01;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-05-01;4457455,11
AR;2022-05-10;AR;Argentina;5014,0;5,0;9112086,0;128822,0;33632582,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;16,23;7,67;24,79;0,0;67,19;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-05-01;4457455,11
AR;2022-05-11;AR;Argentina;5469,0;1,0;9117555,0;128823,0;33638651,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;16,07;9,6;24,11;0,0;67,51;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-05-01;4457455,11
AR;2022-05-12;AR;Argentina;5661,0;4,0;9123216,0;128827,0;33644437,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;16,1;9,77;22,56;0,0;64,97;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-05-01;4457455,11
AR;2022-05-13;AR;Argentina;5595,0;5,0;9128811,0;128832,0;33650470,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;15,67;11,27;21,62;0,0;69,39;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-05-01;4457455,11
AR;2022-05-14;AR;Argentina;3190,0;5,0;9132001,0;128837,0;33652695,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;12,51;7,81;20,35;1,31;67,18;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-05-01;4457455,11
AR;2022-05-15;AR;Argentina;2569,0;5,0;9134570,0;128842,0;33653623,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;10,45;5,12;16,9;6,35;63,27;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-05-01;4457455,11
AR;2022-05-16;AR;Argentina;6378,0;7,0;9140948,0;128849,0;33658354,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;8,06;0,72;16,11;0,0;57,42;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-05-01;4457455,11
AR;2022-05-17;AR;Argentina;5969,0;4,0;9146917,0;128853,0;33663799,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;7,92;0,59;15,15;0,0;61,22;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-05-01;4457455,11
AR;2022-05-18;AR;Argentina;3071,0;4,0;9149988,0;128857,0;33663828,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;6,73;-2,88;16,19;0,0;58,82;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-05-01;4457455,11
AR;2022-05-19;AR;Argentina;8670,0;8,0;9158658,0;128865,0;33668339,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;9,3;-1,36;17,89;0,0;55,85;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-05-01;4457455,11
AR;2022-05-20;AR;Argentina;7514,0;4,0;9166172,0;128869,0;33668339,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;11,18;0,66;21,12;0,0;54,83;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-05-01;4457455,11
AR;2022-05-21;AR;Argentina;4482,0;5,0;9170654,0;128874,0;101952034,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;13,49;2,98;22,48;0,0;49,86;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-05-01;4457455,11
AR;2022-05-22;AR;Argentina;3176,0;6,0;9173830,0;128880,0;102003041,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;13,51;2,72;23,38;0,0;52,31;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-05-01;4457455,11
AR;2022-05-23;AR;Argentina;9592,0;7,0;9183422,0;128887,0;102227123,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;14,14;5,92;22,78;0,0;60,63;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-05-01;4457455,11
AR;2022-05-24;AR;Argentina;8249,0;7,0;9191671,0;128894,0;102435767,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;12,06;6,35;20,68;0,0;71,64;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-05-01;4457455,11
AR;2022-05-25;AR;Argentina;3390,0;8,0;9195061,0;128902,0;102471965,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;10,74;6,88;18,13;0,0;74,73;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-05-01;4457455,11
AR;2022-05-26;AR;Argentina;8240,0;13,0;9203301,0;128915,0;102680990,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;9,32;4,64;14,6;0,0;68,59;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-05-01;4457455,11
AR;2022-05-27;AR;Argentina;6910,0;12,0;9210211,0;128927,0;102910865,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;11,17;6,1;15,75;0,0;67,87;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-05-01;4457455,11
AR;2022-05-28;AR;Argentina;3685,0;8,0;9213896,0;128935,0;103024232,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;11,68;7,23;16,35;0,0;70,35;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-05-01;4457455,11
AR;2022-05-29;AR;Argentina;2862,0;11,0;9216758,0;128946,0;103082036,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;8,67;3,28;16,52;0,0;49,66;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-05-01;4457455,11
AR;2022-05-30;AR;Argentina;7008,0;6,0;9223766,0;128952,0;103280642,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;5,9;-1,37;14,4;0,0;48,24;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-05-01;4457455,11
AR;2022-05-31;AR;Argentina;6174,0;14,0;9229940,0;128966,0;103470232,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;6,6;-0,05;13,51;0,0;51,76;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-05-01;4457455,11
AR;2022-06-01;AR;Argentina;5868,0;8,0;9235808,0;128974,0;103629347,0;44938712,0;19523766,0;20593330,0;3599141,0;41339571,0;16,52;0,82;6718871,0;7045513,0;6430658,0;5777148,0;4507125,0;3911943,0;2914251,0;1817557,0;994030,0;449663446954,0;10006,0;-34,0;-64,0;2780400,0;21,8;5,9;8,8;2,6;3,99;8,2;2,55;13,36;0,0;54,72;15057273,0;2690269,0;55032,0;76,52;147,09;79,48;26,6;15,8;0,0;0,0;Bajo;2022-06-01;4457455,11
